name,calendar_year,calendar_id,title,category,sub_category,raw_category,normalized_category,source_file,source_start_line,source_end_line,input_frequency,output_frequency,available_at,required_fields,original_formula,implemented_formula,implementation_status,implementation_notes,implementation_key,proxy_of,duplicate_refs,duplicate_type,default_params,warmup_requirement
calendar2023_4_3_10_u603b_8d44_4ea7_8425_4e1a_5229_6da6,2023,4.3.10,总资产营业利润,财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1434,1451,1d,1d,T_close,profit_from_operation_to_revenue_ttm|total_asset_turnover_ttm,"\frac{\text{最近12个月营业利润}(TTM)}{\text{平均总资产}}

\text{平均总资产} = \frac{\text{期初总资产} + \text{期末总资产}}{2}",profit_from_operation_to_revenue_ttm*total_asset_turnover_ttm,exact,,legacy_expression,,,,{},0
calendar2023_4_3_11_u51c0_8d44_4ea7_8425_4e1a_5229_6da6,2023,4.3.11,净资产营业利润,财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1451,1468,1d,1d,T_close,profit_from_operation_to_revenue_ttm|total_asset_turnover_ttm|equity_ratio_ttm,"\frac{\text{最近12个月营业利润}(TTM)}{\text{平均净资产}}

\text{平均净资产} = \frac{\text{期初归属母公司股东权益合计} + \text{期末归属母公司股东权益合计}}{2}",profit_from_operation_to_revenue_ttm*total_asset_turnover_ttm/(equity_ratio_ttm+1e-12),exact,,legacy_expression,,,,{},0
calendar2023_4_4_1_u975e_64cd_7eb5_6027_603b_5e94_8ba1_76c8_4f59,2023,4.4.1,非操纵性总应计盈余,财务质量因子,盈余质量,盈余质量,财务质量因子,factors2023.md,1470,1498,1d,1d,T_close,fundamental_raw,"\frac{TA_{i,t}}{A_{i,t-1}} = \alpha_{i,1} \frac{1}{A_{i,t-1}} + \alpha_{i,2} \frac{\Delta REV_{i,t}}{A_{i,t-1}} + \alpha_{i,3} \frac{PPE_{i,t}}{A_{i,t-1}} + \epsilon_{i,t}

NDTAC_{i,t} = \alpha_{i,1} \frac{1}{A_{i,t-1}} + \alpha_{i,2} \frac{\Delta REV_{i,t} - \Delta REC_{i,t}}{A_{i,t-1}} + \alpha_{i,3} \frac{PPE_{i,t}}{A_{i,t-1}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_4_2_accruals,2023,4.4.2,盈余质量 (Accruals),财务质量因子,盈余质量,盈余质量,财务质量因子,factors2023.md,1498,1519,1d,1d,T_close,fundamental_raw,Accruals = \frac{(\Delta CA - \Delta Cash) - (\Delta CL - \Delta STD - \Delta TP) - Dep}{AverageTotalAssets},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_4_3_u603b_5e94_8ba1_76c8_4f59_5e38_89c4_7248,2023,4.4.3,总应计盈余（常规版）,财务质量因子,盈余质量,盈余质量,财务质量因子,factors2023.md,1519,1539,1d,1d,T_close,fundamental_raw,Accruals = \frac{(\Delta CA - \Delta Cash) - (\Delta CL - \Delta STD - \Delta TP) - Dep}{AverageTotalAssets},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_4_4_u64cd_7eb5_6027_603b_5e94_8ba1_76c8_4f59,2023,4.4.4,操纵性总应计盈余,财务质量因子,盈余质量,盈余质量,财务质量因子,factors2023.md,1539,1573,1d,1d,T_close,fundamental_raw,"\frac{TA_{i,t}}{A_{i,t-1}} = \alpha_{i,1} \frac{1}{A_{i,t-1}} + \alpha_{i,2} \frac{\Delta REV_{i,t}}{A_{i,t-1}} + \alpha_{i,3} \frac{PPE_{i,t}}{A_{i,t-1}} + \epsilon_{i,t}

NDTAC_{i,t} = \alpha_{i,1} \frac{1}{A_{i,t-1}} + \alpha_{i,2} \frac{\Delta REV_{i,t} - \Delta REC_{i,t}}{A_{i,t-1}} + \alpha_{i,3} \frac{PPE_{i,t}}{A_{i,t-1}}

DTAC_{i,t} = \frac{TA_{i,t}}{A_{i,t-1}} - NDTAC_{i,t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_4_5_u76c8_4f59_6301_7eed_6027,2023,4.4.5,盈余持续性,财务质量因子,盈余质量,盈余质量,财务质量因子,factors2023.md,1573,1590,1d,1d,T_close,fundamental_raw,"X_{j,t} = \phi_{0,j} + \phi_{1,j}X_{j,t-1} + v_{j,t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_4_6_u76c8_4f59_53ef_9884_6d4b_6027,2023,4.4.6,盈余可预测性,财务质量因子,盈余质量,盈余质量,财务质量因子,factors2023.md,1590,1611,1d,1d,T_close,fundamental_raw,"X_{j,t} = \phi_{0,j} + \phi_{1,j}X_{j,t-1} + v_{j,t}

Predictability = \sqrt{\hat{\sigma}^2(v_j)}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_5_1_u51c0_7ecf_8425_8d44_4ea7_5468_8f6c_7387,2023,4.5.1,净经营资产周转率,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1613,1634,1d,1d,T_close,fundamental_raw,"\frac{\text{最近12个月的营业收入}(TTM)}{\text{平均净经营资产}}

\text{平均净经营资产} = \frac{\text{期初净经营资产} + \text{期末净经营资产}}{2}

\text{净经营资产} = \text{股东权益合计(含少数股东权益)} + \text{金融负债} - \text{金融资产} = \text{经营性资产} - \text{经营性负债}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_5_2_u5b58_8d27_5468_8f6c_7387,2023,4.5.2,存货周转率,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1634,1651,1d,1d,T_close,inventory_turnover_ttm,"\frac{\text{最近12个月的营业成本}(TTM)}{\text{平均存货}}

\text{平均存货} = \frac{\text{期初存货} + \text{期末存货}}{2}",inventory_turnover_ttm,exact,供应商日频PIT衍生字段,alias:inventory_turnover_ttm,,,,{},0
calendar2023_4_5_3_u5e94_6536_8d26_6b3e_5468_8f6c_7387,2023,4.5.3,应收账款周转率,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1651,1668,1d,1d,T_close,account_receivable_turnover_rate_ttm,"\frac{\text{最近12个月营业收入}(TTM)}{\text{平均应收账款}}

\text{平均应收账款} = \frac{\text{期初应收账款} + \text{期末应收账款}}{2}",account_receivable_turnover_rate_ttm,exact,供应商日频PIT衍生字段,alias:account_receivable_turnover_rate_ttm,,,,{},0
calendar2023_4_5_4_u5e94_6536_8d26_6b3e_5468_8f6c_5929_6570,2023,4.5.4,应收账款周转天数,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1668,1680,1d,1d,T_close,account_receivable_turnover_days_ttm,\frac{360}{\text{应收账款周转率}},account_receivable_turnover_days_ttm,exact,供应商日频PIT衍生字段,alias:account_receivable_turnover_days_ttm,,,,{},0
calendar2023_4_5_5_u5e94_4ed8_8d26_6b3e_5468_8f6c_5929_6570,2023,4.5.5,应付账款周转天数,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1680,1692,1d,1d,T_close,account_payable_turnover_days_ttm,\frac{360}{\text{应付账款周转率}},account_payable_turnover_days_ttm,exact,供应商日频PIT衍生字段,alias:account_payable_turnover_days_ttm,,,,{},0
calendar2023_4_5_6_u603b_8d44_4ea7_5468_8f6c_7387,2023,4.5.6,总资产周转率,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1692,1709,1d,1d,T_close,total_asset_turnover_ttm,"\frac{\text{最近12个月营业成本}(TTM)}{\text{平均总资产}}

\text{平均总资产} = \frac{\text{期初总资产} + \text{期末总资产}}{2}",total_asset_turnover_ttm,exact,供应商日频PIT衍生字段,alias:total_asset_turnover_ttm,,,,{},0
calendar2023_4_5_7_u80a1_4e1c_6743_76ca_5468_8f6c_7387,2023,4.5.7,股东权益周转率,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1709,1726,1d,1d,T_close,equity_turnover_ratio_ttm,"\frac{\text{最近12个月营业收入}(TTM)}{\text{平均股东权益合计}}

\text{平均股东权益合计} = \frac{\text{期初股东权益合计} + \text{期末股东权益合计}}{2}",equity_turnover_ratio_ttm,exact,供应商日频PIT衍生字段,alias:equity_turnover_ratio_ttm,,,,{},0
calendar2023_4_5_8_u56fa_5b9a_8d44_4ea7_5468_8f6c_7387,2023,4.5.8,固定资产周转率,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1726,1743,1d,1d,T_close,fixed_asset_turnover_ttm,"\frac{\text{最近12个月营业收入}(TTM)}{\text{平均固定资产}}

\text{平均固定资产} = \frac{\text{期初固定资产} + \text{期末固定资产}}{2}",fixed_asset_turnover_ttm,exact,供应商日频PIT衍生字段,alias:fixed_asset_turnover_ttm,,,,{},0
calendar2023_4_5_9_u5e94_6536_5468_8f6c_7387,2023,4.5.9,应收周转率,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1743,1755,1d,1d,T_close,account_receivable_turnover_rate_ttm,\frac{\text{最近12个月营业收入}(TTM)}{\text{期末应收账款} + \text{期末应收票据}},account_receivable_turnover_rate_ttm,exact,供应商日频PIT衍生字段,alias:account_receivable_turnover_rate_ttm,,,,{},0
calendar2023_4_5_10_u5e94_4ed8_8d26_6b3e_5468_8f6c_7387,2023,4.5.10,应付账款周转率,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1755,1772,1d,1d,T_close,account_payable_turnover_rate_ttm,"\frac{\text{最近12个月营业成本}(TTM)}{\text{平均应付账款}}

\text{平均应付账款} = \frac{\text{期初应付账款} + \text{期末应付账款}}{2}",account_payable_turnover_rate_ttm,exact,供应商日频PIT衍生字段,alias:account_payable_turnover_rate_ttm,,,,{},0
calendar2023_4_5_11_u73b0_91d1_5faa_73af_5468_671f,2023,4.5.11,现金循环周期,财务质量因子,营运能力,营运能力,财务质量因子,factors2023.md,1772,1797,1d,1d,T_close,cash_conversion_cycle_ttm,"\text{存货周转天数} + \text{应收账款周转天数} - \text{应付账款周转天数}

\text{应收账款周转天数} = \frac{360}{\text{应收账款周转率}}

\text{应付账款周转天数} = \frac{360}{\text{应付账款周转率}}

\text{存货周转天数} = \frac{360}{\text{存货周转率}}",cash_conversion_cycle_ttm,exact,供应商日频PIT衍生字段,alias:cash_conversion_cycle_ttm,,,,{},0
calendar2023_4_6_1_u5229_606f_4fdd_969c_500d_6570,2023,4.6.1,利息保障倍数,财务质量因子,偿债能力,偿债能力,财务质量因子,factors2023.md,1799,1816,1d,1d,T_close,time_interest_earned_ratio_ttm,"\frac{\text{最近12个月息税前利润}EBIT(TTM)}{\text{最近12个月利息费用}(TTM)}

\text{利息费用} = \text{财务费用中的利息支出} - \text{财务费用中的利息收入}",time_interest_earned_ratio_ttm,exact,供应商日频PIT衍生字段,alias:time_interest_earned_ratio_ttm,,,,{},0
calendar2023_4_6_2_u73b0_91d1_6d41_8986_76d6_7387,2023,4.6.2,现金流覆盖率,财务质量因子,偿债能力,偿债能力,财务质量因子,factors2023.md,1816,1833,1d,1d,T_close,ocf_to_debt_ttm,"\frac{\text{最近12个月经营性活动产生的现金流量净额}(TTM)}{\text{最近12个月利息费用}(TTM)}

\text{利息费用} = \text{财务费用中的利息支出} - \text{财务费用中的利息收入}",ocf_to_debt_ttm,exact,供应商日频PIT衍生字段,alias:ocf_to_debt_ttm,,,,{},0
calendar2023_4_6_3_u7ecf_8425_73b0_91d1_6d41_91cf_6bd4_7387,2023,4.6.3,经营现金流量比率,财务质量因子,偿债能力,偿债能力,财务质量因子,factors2023.md,1833,1850,1d,1d,T_close,cash_flow_ratio_ttm,"\frac{\text{最近12个月经营性活动产生的现金流量净额}(TTM)}{\text{平均流动负债合计}}

\text{平均流动负债合计} = \frac{\text{期初流动负债合计} + \text{期末流动负债合计}}{2}",cash_flow_ratio_ttm,exact,供应商日频PIT衍生字段,alias:cash_flow_ratio_ttm,,,,{},0
calendar2023_4_6_4_u6709_5f62_51c0_503c_503a_52a1_7387,2023,4.6.4,有形净值债务率,财务质量因子,偿债能力,偿债能力,财务质量因子,factors2023.md,1850,1867,1d,1d,T_close,liabilities_per_share_ttm|tangible_asset_per_share_ttm,"\frac{\text{最近报告期负债合计}}{\text{最近报告期有形净值}}

\text{有形净值} = \text{归属母公司股东权益} - \text{无形资产} - \text{开发支出} - \text{商誉} - \text{长期待摊费用} - \text{递延所得税资产}",liabilities_per_share_ttm/(tangible_asset_per_share_ttm+1e-12),exact,,legacy_expression,,,,{},0
calendar2023_4_7_1_u6d41_52a8_8d44_4ea7_5360_6bd4,2023,4.7.1,流动资产占比,财务质量因子,资本结构,资本结构,财务质量因子,factors2023.md,1869,1881,1d,1d,T_close,current_asset_to_total_asset_lf,\frac{\text{最近报告期的流动资产合计}}{\text{最近同期的总资产}},current_asset_to_total_asset_lf,exact,供应商日频PIT衍生字段,alias:current_asset_to_total_asset_lf,,,,{},0
calendar2023_4_7_2_u6d41_52a8_8d1f_503a_7387,2023,4.7.2,流动负债率,财务质量因子,资本结构,资本结构,财务质量因子,factors2023.md,1881,1893,1d,1d,T_close,current_debt_to_total_debt_ttm,\frac{\text{最近报告期的流动负债合计}}{\text{最近同期负债合计}},current_debt_to_total_debt_ttm,exact,供应商日频PIT衍生字段,alias:current_debt_to_total_debt_ttm,,,,{},0
calendar2023_4_7_3_u957f_671f_8d1f_503a_6bd4_7387,2023,4.7.3,长期负债比率,财务质量因子,资本结构,资本结构,财务质量因子,factors2023.md,1893,1905,1d,1d,T_close,non_current_debt_to_total_debt_ttm,\frac{\text{最近报告期的非流动负债}}{\text{最近同期总资产}},non_current_debt_to_total_debt_ttm,exact,供应商日频PIT衍生字段,alias:non_current_debt_to_total_debt_ttm,,,,{},0
calendar2023_4_7_4_u56fa_5b9a_8d44_4ea7_6bd4_4f8b,2023,4.7.4,固定资产比例,财务质量因子,资本结构,资本结构,财务质量因子,factors2023.md,1905,1917,1d,1d,T_close,fixed_asset_ratio_ttm,\frac{\text{最近报告期的固定资产}}{\text{最近同期总资产}},fixed_asset_ratio_ttm,exact,供应商日频PIT衍生字段,alias:fixed_asset_ratio_ttm,,,,{},0
calendar2023_4_7_5_u8d44_672c_56fa_5b9a_5316_7387,2023,4.7.5,资本固定化率,财务质量因子,资本结构,资本结构,财务质量因子,factors2023.md,1917,1929,1d,1d,T_close,non_current_asset_to_total_asset_ttm|equity_ratio_ttm,\frac{\text{最近报告期的总资产} - \text{最近同期的流动资产合计}}{\text{最近同期股东权益合计}},non_current_asset_to_total_asset_ttm/(equity_ratio_ttm+1e-12),exact,,legacy_expression,,,,{},0
calendar2023_4_7_6_u7ecf_8425_6027_73b0_91d1_6d41_91cf_51c0_989d,2023,4.7.6,经营性现金流量净额占比,财务质量因子,资本结构,资本结构,财务质量因子,factors2023.md,1929,1941,1d,1d,T_close,fundamental_raw,\frac{\text{最近12个月经营性现金流量净额}(TTM)}{\text{最近12个月现金及现金等价物净增加额}(TTM)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_8_1_u76c8_5229_5e02_503c_6bd4_53bb_6760_6746_540e,2023,4.8.1,盈利市值比（去杠杆后）,财务质量因子,改进型因子,改进型因子,财务质量因子,factors2023.md,1943,1960,1d,1d,T_close,fundamental_raw,"\frac{\text{最近12个月的毛利润}(TTM)}{\text{当日经营性净资产市值}}

\text{经营性净资产市值} = \text{金融负债} - \text{金融资产} + \text{市值}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_8_2_u8d26_9762_5e02_503c_6bd4_53bb_6760_6746_540e,2023,4.8.2,账面市值比（去杠杆后）,财务质量因子,改进型因子,改进型因子,财务质量因子,factors2023.md,1960,1981,1d,1d,T_close,fundamental_raw,"\frac{\text{最近报告期的经营性净资产}}{\text{当日经营性净资产市值}}

\text{经营性净资产} = \text{股东权益} + \text{净负债} = \text{股东权益合计(含少数股东权益)} + \text{金融负债} - \text{金融资产}

\text{经营性净资产市值} = \text{金融负债} - \text{金融资产} + \text{市值}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_8_3_u73b0_91d1_6d41_5e02_503c_6bd4_53bb_6760_6746,2023,4.8.3,现金流市值比（去杠杆后）,财务质量因子,改进型因子,改进型因子,财务质量因子,factors2023.md,1981,1998,1d,1d,T_close,fundamental_raw,"\frac{\text{最近12个月的经营性活动产生的现金流净额}(TTM)}{\text{当日经营性净资产市值}}

\text{经营性净资产市值} = \text{金融负债} - \text{金融资产} + \text{市值}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_8_4_u6807_51c6_5316_8425_4e1a_5229_6da6,2023,4.8.4,标准化营业利润,财务质量因子,改进型因子,改进型因子,财务质量因子,factors2023.md,1998,2015,1d,1d,T_close,fundamental_raw,"\frac{\text{营业利润}(TTM)\text{的当期值} - mean(\text{过去}T\text{期的营业利润}(TTM))}{std(\text{过去}T\text{期的营业利润}(TTM))}

\text{默认 } T = 6 \text{ 个季度。}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_8_5_roe,2023,4.8.5,规模调整后的ROE,财务质量因子,改进型因子,改进型因子,财务质量因子,factors2023.md,2015,2025,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2023_4_8_6_u4e1a_7ee9_8d8b_52bf,2023,4.8.6,业绩趋势,财务质量因子,改进型因子,改进型因子,财务质量因子,factors2023.md,2025,2042,1d,1d,T_close,fundamental_raw,NetProfit_t = \alpha * t^2 + \beta * t + c,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_8_7_u8425_4e1a_80fd_529b_6539_5584,2023,4.8.7,营业能力改善,财务质量因子,改进型因子,改进型因子,财务质量因子,factors2023.md,2042,2059,1d,1d,T_close,fundamental_raw,Revenue_i = a_i + \beta_i Cost_i + \epsilon_i,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_8_8_u4ea7_80fd_5229_7528_7387_63d0_5347,2023,4.8.8,产能利用率提升,财务质量因子,改进型因子,改进型因子,财务质量因子,factors2023.md,2059,2076,1d,1d,T_close,fundamental_raw,TotalOperationCost_i = a_i + \beta_i FixedAssets_i + \epsilon_i,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_8_9_roe,2023,4.8.9,ROE增长减净资产增长,财务质量因子,改进型因子,改进型因子,财务质量因子,factors2023.md,2076,2097,1d,1d,T_close,inc_return_on_equity_ttm|net_asset_growth_ratio_ttm,"ROE环比增速 = \frac{\text{本期}ROE(TTM) - \text{上季度}ROE(TTM)}{abs(\text{上季度}ROE(TTM))}

\text{净资产同比增速} = \frac{\text{最近报告期的归属母公司股东权益} - \text{上年同期值}}{\text{上年同期值}}

ROE\text{环比增速} - \text{净资产同比增速}",inc_return_on_equity_ttm-net_asset_growth_ratio_ttm,exact,,legacy_expression,,,,{},0
calendar2023_4_9_1_u5f02_5e38_6bdb_5229_6da6,2023,4.9.1,异常毛利润,财务质量因子,异常与盈余质量类,异常与盈余质量类,财务质量因子,factors2023.md,2099,2117,1d,1d,T_close,fundamental_raw,"\text{异常毛利润} = \frac{\text{当前季度毛利润} - \text{去年同期毛利润} \times \text{正常增长乘数}}{\text{当前季度末总资产}}

\text{正常增长乘数} = \frac{\text{最新季度销售商品、提供劳务收到的现金}}{\text{去年同期销售商品、提供劳务收到的现金}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_9_2_u5f02_5e38_9884_6536_6b3e,2023,4.9.2,异常预收款,财务质量因子,异常与盈余质量类,异常与盈余质量类,财务质量因子,factors2023.md,2117,2139,1d,1d,T_close,supply_chain,"\text{异常预收款} = \text{当前季度预收款项} - \text{去年同期预收款项} \times \text{正常增长乘数}

\text{正常增长乘数} = \frac{\text{最新季度销售商品、提供劳务收到的现金}}{\text{去年同期销售商品、提供劳务收到的现金}}

\text{当前季度末总资产}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2023_4_9_3_u5f02_5e38_8d22_52a1_56e0_5b50,2023,4.9.3,异常财务因子,财务质量因子,异常与盈余质量类,异常与盈余质量类,财务质量因子,factors2023.md,2139,2161,1d,1d,T_close,fundamental_raw,"\text{异常}F = \frac{\text{当前季度末的}F - \text{去年同期}F \times \text{正常增长乘数}}{\text{当前季度末总资产}} \times (-1)

\text{正常增长乘数} = \frac{\text{最新季度销售商品、提供劳务收到的现金}}{\text{去年同期销售商品、提供劳务收到的现金}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_9_4_u6807_51c6_5316_8c03_6574_7684_8425_4e1a_5229,2023,4.9.4,标准化调整的营业利润,财务质量因子,异常与盈余质量类,异常与盈余质量类,财务质量因子,factors2023.md,2161,2182,1d,1d,T_close,fundamental_raw,"\frac{\text{调整的营业利润}(TTM)\text{的当期值} - mean(\text{过去}T\text{期调整的营业利润}(TTM))}{std(\text{过去}T\text{期调整的营业利润}(TTM))}

\text{调整的营业利润} = \text{营业利润} + \text{预收账款}

\text{默认 } T = 6 \text{ 个季度。}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_9_5_u8d22_52a1_8d28_91cf_56e0_5b50,2023,4.9.5,财务质量因子,财务质量因子,异常与盈余质量类,异常与盈余质量类,财务质量因子,factors2023.md,2182,2213,1d,1d,T_close,fundamental_raw,"\text{单季度所得税费用}

\text{单季度营业收入}

\text{单季度营业费用}

\text{单季度营业收入}

\text{应收账款周转率同比增量}

\frac{\text{单季度所得税费用}}{\text{单季度营业收入}} \text{ 的同比增量}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_5_1_1_u6b8b_5dee_8d44_91d1_6d41_5f3a_5ea6_56e0_5b50,2023,5.1.1,残差资金流强度因子,高频因子,资金流因子,资金流因子,高频因子,factors2023.md,2216,2236,1m,1d,T_close,tick_trade,"S_t = \frac{\sum_{t-T}^t (buy_t - sell_t)}{\sum_{t-T}^t |buy_t - sell_t|}

S_t = a + bRet20_t + \varepsilon_t",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2023_5_1_2_u806a_660e_94b1_56e0_5b50,2023,5.1.2,聪明钱因子,高频因子,资金流因子,资金流因子,高频因子,factors2023.md,2236,2256,1m,1d,T_close,close|volume,\text{聪明钱因子} = \frac{VWAP_{smart}}{VWAP_{all}},"VWAP(top_S_until_20pct_volume,last10d)/VWAP(all,last10d)",exact,,intraday_smart_money,,,,{'window': 10},10
calendar2023_5_1_3_u5f00_76d8_540e_5927_5355_51c0_4e70_5165_5360,2023,5.1.3,开盘后大单净买入占比,高频因子,资金流因子,资金流因子,高频因子,factors2023.md,2256,2276,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\sum_{j=1}^N (\text{大买单成交额}_{i,j,n} - \text{大卖单成交额}_{i,j,n})}{\sum_{j=1}^N \text{成交额}_{i,j,n}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2023_5_1_4_u5f00_76d8_540e_5927_5355_51c0_4e70_5165_5f3a,2023,5.1.4,开盘后大单净买入强度,高频因子,资金流因子,资金流因子,高频因子,factors2023.md,2276,2295,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{mean(\text{大买单成交额}_{i,j,n} - \text{大卖单成交额}_{i,j,n})}{std(\text{大买单成交额}_{i,j,n} - \text{大卖单成交额}_{i,j,n})}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2023_5_1_5_u5c0f_5355_548c_5c0f_5355_7684_9519_4f4d_76f8,2023,5.1.5,小单和小单的错位相关性,高频因子,资金流因子,资金流因子,高频因子,factors2023.md,2295,2310,1m,1d,T_close,tick_trade,"RankCorr(S_t, S_{t+1})",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2023_5_1_6_u5f00_76d8_540e_4e70_5165_610f_613f_5f3a_5ea6,2023,5.1.6,开盘后买入意愿强度,高频因子,资金流因子,资金流因子,高频因子,factors2023.md,2310,2341,1m,1d,T_close,orderbook,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{mean(\text{买入意愿}_{i,j,n})}{std(\text{买入意愿}_{i,j,n})}

\text{买入意愿}_{i,j,n} = \text{净主买成交额}_{i,j,n} - \text{净委买增额}_{i,j,n}

\text{净主买成交额}_{i,j,n} = \text{主动买入成交额}_{i,j,n} - \text{主动卖出成交额}_{i,j,n}

\text{净委买增额}_{i,j,n} = \text{委托买单增加量}_{i,j,n} - \text{委托卖单增加量}_{i,j,n}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2023_5_1_7_u5f00_76d8_540e_51c0_59d4_4e70_589e_989d_5360,2023,5.1.7,开盘后净委买增额占比,高频因子,资金流因子,资金流因子,高频因子,factors2023.md,2341,2366,1m,1d,T_close,orderbook,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\sum_{j=1}^N (\text{净委买增额}_{i,j,n})}{\sum_{j=1}^N \text{成交额}_{i,j,n}}

\text{净委买增额}_{i,j,n} = \text{委托买单增加量}_{i,j,n} - \text{委托卖单增加量}_{i,j,n}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2023_5_1_8_u5f00_76d8_540e_51c0_4e3b_4e70_5360_6bd4,2023,5.1.8,开盘后净主买占比,高频因子,资金流因子,资金流因子,高频因子,factors2023.md,2366,2389,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\sum_{j=1}^N \text{净主买成交额}_{i,j,n}}{\sum_{j=1}^N \text{成交额}_{i,j,n}}

\text{净主买成交额}_{i,j,n} = \text{主动买入成交额}_{i,j,n} - \text{主动卖出成交额}_{i,j,n}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2023_5_1_9_u5f00_76d8_540e_51c0_4e3b_4e70_5f3a_5ea6,2023,5.1.9,开盘后净主买强度,高频因子,资金流因子,资金流因子,高频因子,factors2023.md,2389,2412,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{mean(\text{净主买成交额}_{i,j,n})}{std(\text{净主买成交额}_{i,j,n})}

\text{净主买成交额}_{i,j,n} = \text{主动买入成交额}_{i,j,n} - \text{主动卖出成交额}_{i,j,n}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2023_5_1_10_u5e73_5747_5355_7b14_6d41_51fa_91d1_989d_5360,2023,5.1.10,平均单笔流出金额占比,高频因子,资金流因子,资金流因子,高频因子,factors2023.md,2412,2431,1m,1d,T_close,orderbook,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\sum_{j=1}^N Amt_{i,j,n} \cdot I_{r_{i,j,n}<0} / \sum_{j=1}^N TrdNum_{i,j,n} \cdot I_{r_{i,j,n}<0}}{\sum_{j=1}^N Amt_{i,j,n} / \sum_{j=1}^N TrdNum_{i,j,n}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
