name,calendar_year,calendar_id,title,category,sub_category,raw_category,normalized_category,source_file,source_start_line,source_end_line,input_frequency,output_frequency,available_at,required_fields,original_formula,implemented_formula,implementation_status,implementation_notes,implementation_key,proxy_of,duplicate_refs,duplicate_type,default_params,warmup_requirement
calendar2022_127_u7279_8d28_504f_5ea6,2022,127,特质偏度,波动率 忌 投资,,波动率 忌 投资,波动率因子,factors2022.md,3065,3096,1d,1d,T_close,close|market_ret,"r_{i,t} - r_{f,t} = \alpha_i + \beta_{i,t}(r_{m,t} - r_{f,t}) + \varepsilon_{i,t}

r_{i,t} = \alpha_i + \beta_{1,i}MKT_t + \beta_{2,i}SMB_t + \beta_{3,i}HML_t + \varepsilon_{i,t}

IdoSkew_i = \frac{\frac{1}{T}\sum_{t=1}^{T}\varepsilon_{it}^3}{\left(\frac{1}{T}\sum_{t=1}^{T}\varepsilon_{it}^2\right)^{\frac{3}{2}}}","skew(residual(return~market_return),252)",exact,,daily_rolling_risk,,,,"{'metric': 'idio_skew', 'window': 252, 'min_samples': 126}",253
calendar2022_128_u8d44_4ea7_8d1f_503a_7387,2022,128,资产负债率,未分类,,,未分类,factors2022.md,3097,3116,1d,1d,T_close,debt_to_asset_ratio_ttm,\frac{最近报告期负债合计}{最近同期总资产},debt_to_asset_ratio_ttm,exact,供应商日频PIT衍生字段,alias:debt_to_asset_ratio_ttm,,,,{},0
calendar2022_129_3,2022,129,营业利润3年复合增速,未分类,,,未分类,factors2022.md,3117,3142,1d,1d,T_close,fundamental_raw,\left( \frac{\text{最近12个月营业利润}(TTM) - 3年前同期值}{abs(3年前同期值)} + 1 \right)^{\frac{1}{3}} - 1,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_130_u6b63_91cf_6307_6807,2022,130,正量指标,未分类,,,未分类,factors2022.md,3143,3166,1d,1d,T_close,open|high|low|close|volume,"PVI = IF(VOL>VOL[1], \\
PVI[1]+(CLOSE-CLOSE[1])/CLOSE[1]*PVI[1], \\
PVI[1])",PVI[0]=1000; update when volume>lag(volume),exact,,daily_technical_metric,,,,{'metric': 'pvi'},0
calendar2022_131_u5e94_6536_5468_8f6c_7387,2022,131,应收周转率,未分类,,,未分类,factors2022.md,3167,3186,1d,1d,T_close,account_receivable_turnover_rate_ttm,\frac{\text{最近12个月营业收入}(TTM)}{\text{期末应收账款} + \text{期末应收票据}},account_receivable_turnover_rate_ttm,exact,供应商日频PIT衍生字段,alias:account_receivable_turnover_rate_ttm,,,,{},0
calendar2022_132_u77ed_671f_53cd_8f6c,2022,132,短期反转,动量因子,,动量因子,动量因子,factors2022.md,3187,3204,1d,1d,T_close,close,,"-1 * (close / ts_delay(close, 20) - 1)",exact,,return,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'window': 20, 'sign': -1.0}",20
calendar2022_133_u56fa_5b9a_8d44_4ea7_6bd4_4f8b,2022,133,固定资产比例,财务质量因子-资本结构,,财务质量因子-资本结构,财务质量因子,factors2022.md,3205,3220,1d,1d,T_close,fixed_asset_ratio_ttm,\frac{最近报告期固定资产}{最近同期总资产},fixed_asset_ratio_ttm,exact,供应商日频PIT衍生字段,alias:fixed_asset_ratio_ttm,,,,{},0
calendar2022_134_3,2022,134,利润总额3年复合增速,未分类,,,未分类,factors2022.md,3221,3243,1d,1d,T_close,fundamental_raw,\left( \frac{\text{最近12个月营业利润}(TTM) - 3年前同期值}{abs(3年前同期值)} + 1 \right)^{\frac{1}{3}} - 1,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_135_u5782_76f4_6c34_5e73_8fc7_6ee4_6307_6807,2022,135,垂直水平过滤指标,未分类,,,未分类,factors2022.md,3244,3283,1d,1d,T_close,close,"HCP = MAX(HIGH,N)

LCP = MIN(LOW,N)

A = ABS(HCP-LCP)

B = SUM(ABS(CLOSE-CLOSE[1]),N)

VHF = A/B","(ts_max(close,28)-ts_min(close,28))/(ts_sum(ts_abs(close-ts_delay(close,1)),28)+1e-12)",exact,,legacy_expression,,,,{},29
calendar2022_136_u5458_5de5_51c0_6d41_51fa_56e0_5b50,2022,136,员工净流出因子,易类因子,,易类因子,另类因子,factors2022.md,3284,3304,1d,1d,T_close,fundamental_raw,\frac{月末员工总流出数 - 月末员工总流入数}{月初总员工数},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_137_u5355_5b63_5ea6_51c0_8d44_4ea7_8425_4e1a_5229,2022,137,单季度净资产营业利润,未分类,,,未分类,factors2022.md,3305,3323,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2022_138_u968f_673a_76f8_5bf9_5f3a_5f31_6307_6807,2022,138,随机相对强弱指标,未分类,,,未分类,factors2022.md,3324,3347,1d,1d,T_close,close,"SRSI = \frac{RSI(N) - MAX(RSI(N), N1)}{MAX(RSI(N), N1) - MIN(RSI(N), N1)} \times 100","100*(ta_rsi(close,14)-ts_max(ta_rsi(close,14),14))/(ts_max(ta_rsi(close,14),14)-ts_min(ta_rsi(close,14),14)+1e-12)",exact,,legacy_expression,,alpha101/158/191/360:concept_overlap,concept_overlap,{},28
calendar2022_139_u6781_7aef_4e0b_884c_98ce_9669,2022,139,极端下行风险,波动率因子,,波动率因子,波动率因子,factors2022.md,3348,3377,unknown,1d,T_close,,"H(x) = 1 - \exp\left[ -\left(1 - \gamma * \frac{x - \mu}{\sigma}\right)^{-\frac{1}{\gamma}} \right]

1 - \gamma * \frac{x - \mu}{\sigma} > 0, \quad \gamma \neq 0",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,,,{},0
calendar2022_140_u6807_51c6_5316_8425_4e1a_6536_5165,2022,140,标准化营业收入,未分类,,,未分类,factors2022.md,3378,3400,1d,1d,T_close,fundamental_raw,\frac{\text{营业收入}(TTM)\text{的当期值} - \text{mean}(\text{过去}T\text{期的营业收入}(TTM))}{\text{std}(\text{过去}T\text{期的营业收入}(TTM))},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_141_u957f_671f_53cd_8f6c,2022,141,长期反转,四月廿五 星期三,,四月廿五 星期三,四月廿五 星期三,factors2022.md,3401,3416,1d,1d,T_close,close,,"-1 * (close / ts_delay(close, 250) - 1)",exact,,return,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'window': 250, 'sign': -1.0}",250
calendar2022_142_ebit3,2022,142,EBIT3年复合增速,未分类,,,未分类,factors2022.md,3417,3437,1d,1d,T_close,fundamental_raw,\left( \frac{\text{最近12个月息税前利润}EBIT(TTM) - \text{3年前同期值}}{abs(\text{3年前同期值})} + 1 \right)^{\frac{1}{3}} - 1,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_143_roe,2022,143,一致预期ROE,分析师因子,,分析师因子,分析师预期类,factors2022.md,3438,3457,1d,1d,T_close,analyst,\frac{一致预期净利润}{一致预期净资产},,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2022_144_u76f8_5bf9_6ce2_52a8_7387_6307_6807,2022,144,相对波动率指标,未分类,,,波动率因子,factors2022.md,3458,3515,1d,1d,T_close,high|low,"UM(PRICE,N1) = IF(PRICE>PRICE[1],STD(PRICE,N1),0)

DM(PRICE,N1) = IF(PRICE<PRICE[1],STD(PRICE,N1),0)

UA(N2) = (UA[1]*(N-1)+UM)/N2

DA(N2) = (DA[1]*(N-1)+DM)/N2

RS(PRICE) = 100*UA/(UA+DA)

RVI = (RS(HIGH)+RS(LOW))/2

UA初始值= SMA(UM,N)

DA初始值= SMA(DM,N)","50*(ts_ema(ts_where(high>ts_delay(high,1),ts_std(high,10),0),20)/(ts_ema(ts_where(high>ts_delay(high,1),ts_std(high,10),0),20)+ts_ema(ts_where(high<ts_delay(high,1),ts_std(high,10),0),20)+1e-12)+ts_ema(ts_where(low>ts_delay(low,1),ts_std(low,10),0),20)/(ts_ema(ts_where(low>ts_delay(low,1),ts_std(low,10),0),20)+ts_ema(ts_where(low<ts_delay(low,1),ts_std(low,10),0),20)+1e-12))",exact,,legacy_expression,,alpha101/158/191/360:concept_overlap,concept_overlap,{},30
calendar2022_145_u5e94_4ed8_8d26_6b3e_5468_8f6c_5929_6570,2022,145,应付账款周转天数,未分类,,,未分类,factors2022.md,3516,3535,1d,1d,T_close,account_payable_turnover_days_ttm,\frac{360}{应付账款周转率},account_payable_turnover_days_ttm,exact,供应商日频PIT衍生字段,alias:account_payable_turnover_days_ttm,,,,{},0
calendar2022_146_u4ef7_91cf_76f8_5173_6027_7efc_5408_56e0_5b50,2022,146,价量相关性综合因子,高频因子,,高频因子,高频因子,factors2022.md,3536,3553,1m,1d,T_close,close|volume|a_share_market_val_in_circulation,PVcorr = \frac{PVcorravg - mean(PVcorravg)}{std(PVcorravg)} + \frac{PVcorrstd - mean(PVcorrstd)}{std(PVcorrstd)},z(PVcorravg)+z(PVcorrstd),exact,,intraday_price_volume_composite,,research_report_factors:concept_overlap,concept_overlap,"{'mode': 'composite', 'window': 20}",20
calendar2022_147_u6bcf_80a1_6536_76ca_644a_8584,2022,147,每股收益(摊薄),未分类,,,未分类,factors2022.md,3554,3578,1d,1d,T_close,diluted_earnings_per_share_ttm,"\frac{\text{最近12个月归属母公司净利润}(TTM)}{\text{平均总股本}}

\text{平均总股本} = \frac{\text{月期初总股本} + \text{期末总股本}}{2}",diluted_earnings_per_share_ttm,exact,供应商日频PIT衍生字段,alias:diluted_earnings_per_share_ttm,,,,{},0
calendar2022_148_u884c_4e1a_52a8_91cf_7eb5_5411_5207_5272,2022,148,行业动量-纵向切割,未分类,,,动量因子,factors2022.md,3579,3610,unknown,1d,T_close,,"\text{日内收益率} = \frac{\text{今收盘价}}{\text{今开盘价}} - 1

\text{隔夜收益率} = \frac{\text{今开盘价}}{\text{昨收盘价}} - 1",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2022_149_u5e94_6536_8d26_6b3e_5468_8f6c_5929_6570,2022,149,应收账款周转天数,未分类,,,未分类,factors2022.md,3611,3634,1d,1d,T_close,account_receivable_turnover_days_ttm,\frac{360}{应收账款周转率},account_receivable_turnover_days_ttm,exact,供应商日频PIT衍生字段,alias:account_receivable_turnover_days_ttm,,,,{},0
calendar2022_150_3,2022,150,毛利率3年复合增速,未分类,,,未分类,factors2022.md,3635,3655,1d,1d,T_close,fundamental_raw,\left( \frac{\text{最近12个月毛利率(TTM)} - \text{3年前同期值}}{abs(\text{3年前同期值})} + 1 \right)^{\frac{1}{3}} - 1,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_151_u8d44_672c_56fa_5b9a_5316_7387,2022,151,资本固定化率,财务质量因子-资本结构,,财务质量因子-资本结构,财务质量因子,factors2022.md,3656,3675,1d,1d,T_close,non_current_asset_to_total_asset_ttm|equity_ratio_ttm,\frac{\text{最近报告期的总资产} - \text{最近同期的流动资产合计}}{\text{最近同期股东权益合计}},non_current_asset_to_total_asset_ttm/(equity_ratio_ttm+1e-12),exact,,legacy_expression,,,,{},0
calendar2022_152_u6210_4ea4_91cf_5e73_6ed1_5f02_540c_5747_7ebf,2022,152,成交量平滑异同均线指标,技术因子-趋势型,,技术因子-趋势型,量价技术类,factors2022.md,3676,3703,1d,1d,T_close,volume,"**SHORT = EMA(VOL,N1)**
**LONG = EMA(VOL,N2)**
**DIFF = SHORT-LONG**
**DEA = EMA(DIFF,M)**
**VMACD = DIFF-DEA**
默认:N1 = 12、N2 = 26、M = 9","(ts_ema(volume,12)-ts_ema(volume,26))-ts_ema(ts_ema(volume,12)-ts_ema(volume,26),9)",exact,,legacy_expression,,alpha101/158/191/360:concept_overlap,concept_overlap,{},35
calendar2022_153_u6210_672c_8d39_7528_5229_6da6_7387,2022,153,成本费用利润率,未分类,,,未分类,factors2022.md,3704,3726,1d,1d,T_close,net_profit_margin_ttm|cost_to_sales_ttm|expense_to_revenue_ttm,\frac{\text{最近12个月净利润}(TTM)}{\text{最近12个月成本费用}(TTM)},net_profit_margin_ttm/(cost_to_sales_ttm+expense_to_revenue_ttm+1e-12),exact,,legacy_expression,,,,{},0
calendar2022_154_u76ee_6807_4ef7_9690_542b_6536_76ca_7387,2022,154,目标价隐含收益率,未分类,,,未分类,factors2022.md,3727,3747,1d,1d,T_close,analyst,\frac{一致目标价}{最近股价} - 1,,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2022_155_u6210_4ea4_989d_53d8_52a8,2022,155,成交额变动,未分类,,,未分类,factors2022.md,3748,3767,1d,1d,T_close,close|volume|turnover|a_share_market_val_in_circulation,std(\text{最近}K\text{个月日度成交额序列}),"std(turnover,20)",exact,,daily_liquidity_metric,,,,"{'metric': 'amount_std', 'window': 20, 'long_window': 250}",21
calendar2022_156_u6210_4ea4_91cf_53d8_52a8_901f_7387_6307_6807,2022,156,成交量变动速率指标,未分类,,,未分类,factors2022.md,3768,3787,1d,1d,T_close,volume,VROC = (VOL - VOL[N]) / VOL[N] * 100,"100*(volume-ts_delay(volume,20))/(ts_delay(volume,20)+1e-12)",exact,,legacy_expression,,,,{},20
calendar2022_157_u5f02_5e38_5e94_6536_6b3e,2022,157,异常应收款,未分类,,,未分类,factors2022.md,3788,3815,1d,1d,T_close,supply_chain,"\frac{\text{当前季度应收款} - \text{去年同期应收款} \times \text{正常增长乘数}}{\text{当前季度末总资产}} \times (-1)

\text{正常增长乘数} = \frac{\text{最新季度销售商品、提供劳务收到的现金}}{\text{去年同季度销售商品、提供劳务收到的现金}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2022_158_ebit,2022,158,单季度EBIT同比增长率,未分类,,,未分类,factors2022.md,3816,3838,1d,1d,T_close,fundamental_raw,\frac{最近单季度EBIT - 上年同期值}{abs(上年同期值)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_159_u6807_51c6_5316_51c0_5229_6da6,2022,159,标准化净利润,未分类,,,未分类,factors2022.md,3839,3857,1d,1d,T_close,fundamental_raw,\frac{\text{净利润}(TTM)\text{的当期值} - \text{mean}(\text{过去}T\text{期的净利润}(TTM))}{\text{std}(\text{过去}T\text{期的净利润}(TTM))},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_160_u6210_4ea4_989d_6ce2_52a8_7cfb_6570,2022,160,成交额波动系数,流动性因子,,流动性因子,流动性因子,factors2022.md,3858,3877,1d,1d,T_close,close|volume|turnover|a_share_market_val_in_circulation,\frac{\text{mean}(\text{最近}K\text{个月日度成交额序列})}{\text{std}(\text{最近}K\text{个月日度成交额序列})},"mean(turnover,20)/std(turnover,20)",exact,,daily_liquidity_metric,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'metric': 'amount_mean_over_std', 'window': 20, 'long_window': 250}",21
calendar2022_161_u8d1f_504f_5ea6_7cfb_6570,2022,161,负偏度系数,波动率因子,,波动率因子,波动率因子,factors2022.md,3878,3897,1d,1d,T_close,close,NCSKEW_i = \frac{-(n(n-1))^{1.5} \sum (r_{it} - \bar{r}_l)^3}{(n-1)(n-2) \left( \sum (r_{it} - \bar{r}_l)^2 \right)^{1.5}},"-ts_skew(log(close/ts_delay(close,1)),20)",exact,,rolling_return_stat,,,,"{'window': 20, 'stat': 'skew', 'sign': -1.0}",21
calendar2022_162_u672a_9884_671f_7a0e_8d39_652f_51fa,2022,162,未预期税费支出,未分类,,,未分类,factors2022.md,3898,3917,1d,1d,T_close,fundamental_raw,\frac{最近单季度所得税费用 - 上年同期单季度所得税费用}{上年同期单季度所得税费用},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_163_3,2022,163,营业总收入3年复合增速,未分类,,,未分类,factors2022.md,3918,3938,1d,1d,T_close,fundamental_raw,\left( \frac{\text{最近12个月营业总收入}(TTM) - \text{3年前同期值}}{\text{abs}(\text{3年前同期值})} + 1 \right)^{\frac{1}{3}} - 1,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_164_eps,2022,164,一致预期EPS,未分类,,,未分类,factors2022.md,3939,3956,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2022_165_u9500_552e_73b0_91d1_6bd4_7387,2022,165,销售现金比率,宜 财务质量 忌 投资,,宜 财务质量 忌 投资,财务质量因子,factors2022.md,3957,3974,1d,1d,T_close,operating_cash_flow_per_share_ttm|operating_revenue_per_share_ttm,\frac{\text{最近12个月经营性活动产生的现金流净额(TTM)}}{\text{最近12个月营业收入(TTM)}},operating_cash_flow_per_share_ttm/(operating_revenue_per_share_ttm+1e-12),exact,,legacy_expression,,,,{},0
calendar2022_166_u4f18_745f_6307_6570,2022,166,优瑟指数,技术因子-波动型,,技术因子-波动型,量价技术类,factors2022.md,3975,4000,1d,1d,T_close,close,"R = (CLOSE - MAX(CLOSE, N)) / MAX(CLOSE, N) * 100

UI = SQRT(SUMSQ(R, N) / N)","(ts_mean(((close-ts_max(close,20))/(ts_max(close,20)+1e-12)*100)**2,20))**0.5",exact,,legacy_expression,,,,{},39
calendar2022_167_u5356_5355_975e_6d41_52a8_6027,2022,167,卖单非流动性,未分类,,,流动性因子,factors2022.md,4001,4027,1d,1d,T_close,tick_trade,"r_{i,t} = \alpha + \beta_1 * S_{i,t} + \beta_2 * B_{i,t} + \epsilon_{it}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,research_report_factors:concept_overlap,concept_overlap,{},0
calendar2022_168_u6bcf_80a1_8425_4e1a_6536_5165,2022,168,每股营业收入,财务质显因子-每股指标,,财务质显因子-每股指标,财务质量因子,factors2022.md,4028,4052,1d,1d,T_close,operating_revenue_per_share_ttm,"\frac{\text{最近12个月营业收入}(TTM)}{\text{平均总股本}}

\text{平均总股本} = \frac{\text{期初总股本} + \text{期末总股本}}{2}",operating_revenue_per_share_ttm,exact,供应商日频PIT衍生字段,alias:operating_revenue_per_share_ttm,,,,{},0
calendar2022_169_u52a0_6743_7684_76c8_4f59_8c03_6574_5e45_5ea6,2022,169,加权的盈余调整幅度,未分类,,,未分类,factors2022.md,4053,4072,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2022_170_u6447_6446_6307_6570,2022,170,摇摆指数,技术因子-超买超卖,,技术因子-超买超卖,量价技术类,factors2022.md,4073,4128,1d,1d,T_close,governance,"L = CLOSE*1\%

K = MAX(HIGH-CLOSE[1],LOW-CLOSE[1])

K1 = HIGH-CLOSE[1]

K2 = LOW-CLOSE[1]

K3 = HIGH-CLOSE

K4 = CLOSE[1]+OPEN[1]

M = MAX(K1,K2,K3)

R = IF(M=K1,K1+0.5*K2+0.25*K4,IF(M=K2,K2+0.5*K1+0.25*K4,K3+0.25*K4))

SWI(L) = 50*((CLOSE-CLOSE[1])+0.5*(CLOSE-OPEN)+0.25*(CLOSE[1]+OPEN[1]))/R)*K/L",,blocked_data,精确实现依赖当前数据审计未发现的数据域: governance,,,,,{},0
calendar2022_171_u5355_5b63_5ea6_8425_4e1a_5229_6da6_540c_6bd4,2022,171,单季度营业利润同比增长率,未分类,,,未分类,factors2022.md,4129,4151,1d,1d,T_close,fundamental_raw,\frac{最近单季度营业利润 -上年同期值}{abs(上年同期值)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_172_u6bcf_80a1_8d44_672c_516c_79ef_91d1_73af_6bd4,2022,172,每股资本公积金环比增长率,未分类,,,未分类,factors2022.md,4152,4175,1d,1d,T_close,analyst,\frac{最近报告期每股资本公积 - 上一报告期每股资本公积}{abs(上一报告期每股资本公积)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2022_173_u8d22_52a1_8d28_91cf_56e0_5b50,2022,173,财务质量因子,未分类,,,财务质量因子,factors2022.md,4176,4198,1d,1d,T_close,fundamental_raw,"\frac{单季度所得税费用}{单季度营业收入}

\frac{单季度营业费用}{单季度营业收入}

\frac{单季度所得税费用}{单季度营业收入}的同比增量",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_174_u6240_5f97_7a0e_8d39_7528_7387,2022,174,所得税费用率,未分类,,,未分类,factors2022.md,4199,4218,1d,1d,T_close,income_tax_to_profit_before_tax_ttm,\frac{最近12个月所得税(TTM)}{最近12个月利润总额(TTM)},income_tax_to_profit_before_tax_ttm,exact,供应商日频PIT衍生字段,alias:income_tax_to_profit_before_tax_ttm,,,,{},0
calendar2022_175_u5355_5b63_5ea6_644a_8584_6263_975e_51c0_8d44,2022,175,单季度摊薄扣非净资产收益率变动,未分类,,,未分类,factors2022.md,4219,4241,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2022_176_u975e_6d41_52a8_6027,2022,176,非流动性,未分类,,,流动性因子,factors2022.md,4242,4275,1m,1d,T_close,open|high|low|close|volume|turnover,"shortcut = 2 * (high - low) - |close - open|

ILLIQ_t = \frac{1}{d} \sum_{i=1}^{d} \left( \sum_{j=1}^{p} \frac{ShortCut_j}{Value_j} \right)_{t-i}","mean(sum((2*(high-low)-abs(close-open))/turnover),20)",exact,,intraday_path_metric,,research_report_factors:concept_overlap,concept_overlap,"{'metric': 'shortcut_illiquidity', 'post_window': 20, 'post_stat': 'mean'}",20
calendar2022_177_u603b_8d44_4ea7_6bdb_5229_7387_53d8_52a8,2022,177,总资产毛利率变动,未分类,,,未分类,factors2022.md,4276,4298,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2022_178_u94b1_5fb7_52a8_91cf_6446_52a8_5e73_5747_6307,2022,178,钱德动量摆动平均指数,技术 忌 高频,,技术 忌 高频,量价技术类,factors2022.md,4299,4323,unknown,1d,T_close,,"SC = 2/(N+1)

VI = CMO(CLOSE)

VMA = SC*VI*CLOSE + (1 - SC*VI)*CLOSE[1]",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2022_179_u6362_624b_7387_8c03_6574_7684_65e5_6210_4ea4,2022,179,换手率调整的日成交量为零的数量,未分类,,,未分类,factors2022.md,4324,4348,unknown,1d,T_close,,\text{Lm}^x \equiv \left[ \text{Number of zero daily volume in prior } x \text{ months} + \frac{1/(x - \text{month TO})}{\text{Deflator}} \right] \frac{21x}{\text{NoTD}},,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2022_180_u534f_504f_5ea6_7cfb_7edf_504f_5ea6,2022,180,协偏度(系统偏度),波动率因子,,波动率因子,波动率因子,factors2022.md,4349,4374,1d,1d,T_close,close|market_ret,"cs = \frac{E\left[\varepsilon_i, \varepsilon_m^2\right]}{\sqrt{E\left[\varepsilon_i^2\right] E\left[\varepsilon_m^2\right]}}","coskew(return,market_return,252)",exact,,daily_rolling_risk,,,,"{'metric': 'coskew', 'window': 252, 'min_samples': 126}",253
calendar2022_181_u884c_4e1a_52a8_91cf_6a2a_5411_5207_5272,2022,181,行业动量-横向切割,未分类,,,动量因子,factors2022.md,4375,4397,unknown,1d,T_close,,"③ 取累计成交金额占比达到λ%（如λ=60），认定为龙头股，余下的为普通股；
⑤ 可以进一步构建牵引力因子G = R_龙头 - R_普通。",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2022_182_u5355_5b63_5ea6_51c0_5229_7387_540c_6bd4_589e,2022,182,单季度净利率同比增长率,未分类,,,未分类,factors2022.md,4398,4420,1d,1d,T_close,fundamental_raw,\frac{最近报告期的单季度净利率 - 上年同期的单季度净利率}{abs(上年同期的单季度净利率)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_183_u73b0_91d1_5faa_73af_5468_671f,2022,183,现金循环周期,未分类,,,未分类,factors2022.md,4421,4443,1d,1d,T_close,cash_conversion_cycle_ttm,"\frac{360}{应收账款周转率}

\frac{360}{应付账款周转率}

\frac{360}{存货周转率}",cash_conversion_cycle_ttm,exact,供应商日频PIT衍生字段,alias:cash_conversion_cycle_ttm,,,,{},0
calendar2022_184_u6bcf_80a1_8425_4e1a_603b_6536_5165,2022,184,每股营业总收入,财务质量 忌 投资,,财务质量 忌 投资,财务质量因子,factors2022.md,4444,4464,1d,1d,T_close,operating_total_revenue_per_share_ttm,"\frac{\text{最近12个月营业总收入}(TTM)}{\text{平均总股本}}

\text{平均总股本} = \frac{\text{期初总股本} + \text{期末总股本}}{2}",operating_total_revenue_per_share_ttm,exact,供应商日频PIT衍生字段,alias:operating_total_revenue_per_share_ttm,,,,{},0
calendar2022_185_u7b80_6613_6ce2_52a8_6307_6807,2022,185,简易波动指标,技术因子-动量反转型,,技术因子-动量反转型,量价技术类,factors2022.md,4465,4492,1d,1d,T_close,high|low|volume,"MM = ((HIGH - LOW) - (HIGH[1] - LOW[1])) / 2

BR = VOL / (HIGH - LOW)

EMV = MM / BR","(((high-low)-ts_delay(high-low,1))/2)*(high-low)/(volume+1e-12)",exact,,legacy_expression,,alpha101/158/191/360:concept_overlap,concept_overlap,{},2
calendar2022_186_u6362_624b_7387_5206_5e03_5747_5300_5ea6_56e0,2022,186,换手率分布均匀度因子,未分类,,,未分类,factors2022.md,4493,4524,1m,1d,T_close,close|volume|a_share_market_val_in_circulation,"TurnVolDaily = std(分钟换手率)

分钟换手率 = \frac{分钟成交量}{当日流通股本}

UTD = \frac{std(TurnVolDaily)}{mean(TurnVolDaily)}","std(std(volume_1m/float_shares),20)/mean(std(volume_1m/float_shares),20)",exact,,intraday_turnover_uniformity,,alpha101/158/191/360:concept_overlap,concept_overlap,{'window': 20},20
calendar2022_187_u65f6_95f4_5e8f_5217_52a8_91cf,2022,187,时间序列动量,动量因子,,动量因子,动量因子,factors2022.md,4525,4561,1d,1d,T_close,close,"\text{TSMOM}_{mi} = \text{sign}\left( \frac{1}{N} \sum_{j=1}^{12} \hat{r}_{m-j,i} \right) * \hat{r}_{m,i} / \hat{\sigma}_{m,i}

\hat{r}_{m,i} = r_{m,i} - \bar{r}_{m,i}

\bar{r}_{mi} = \sum_{j=0}^{\infty} (1 - \delta) * \delta^j * r_{m-j,i}

\hat{\sigma}_{m,i}^2 = \sum_{j=0}^{\infty} (1 - \delta) * \delta^j * (r_{m-1-j,i} - \bar{r}_{m-1-j,i})^2","close / ts_delay(close, 252) - 1",exact,,return,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'window': 252, 'sign': 1.0}",252
calendar2022_188_u5355_5b63_5ea6_6bcf_80a1_8425_4e1a_6536_5165,2022,188,单季度每股营业收入同比增长率,未分类,,,未分类,factors2022.md,4562,4582,1d,1d,T_close,fundamental_raw,\frac{最近单季度每股营业收入 - 上年同期值}{abs(上年同期值)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
